PubChem_CID	name	iupac_name	inchi_key	References	ototoxicity_sum	abs_sum	score	class
118984394	Calcitonin, human, for bioassay	(3S)-4-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S,3R)-1-[[(2S)-1-[(2S)-2-[[(2S)-5-amino-1-[[(2S,3R)-1-[[(2S)-1-[[(2S,3S)-1-[[2-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-carbamoylpyrrolidin-1-yl]-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxohexan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-[[(2S)-5-amino-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[2-[[(2S)-2-[[(2S)-2-[[(4R,10S,13S,16S,22R)-22-amino-16-(2-amino-2-oxoethyl)-7-[(1R)-1-hydroxyethyl]-10-(hydroxymethyl)-13-(2-methylpropyl)-6,9,12,15,18,21-hexaoxo-1,2-dithia-5,8,11,14,17,20-hexazacyclotricosane-4-carbonyl]amino]-4-methylsulfanylbutanoyl]amino]-4-methylpentanoyl]amino]acetyl]amino]-3-hydroxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoyl]amino]-5-oxopentanoyl]amino]-4-oxobutanoic acid	LDVRMNJZLWXJPL-GXQFRRLTSA-N	22161403	1	1	0.0084217618325753	ototoxic
119058053	P5pzx56ucw	methyl 3-methyl-2-[(1-pentylindazole-3-carbonyl)amino]butanoate	KTTMFFHXDMTTOB-UHFFFAOYSA-N	3214091	1	1	0.0084217618325753	ototoxic
121304016	Remdesivir	2-ethylbutyl (2S)-2-[[[(2R,3S,4R,5R)-5-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-5-cyano-3,4-dihydroxyoxolan-2-yl]methoxy-phenoxyphosphoryl]amino]propanoate	RWWYLEGWBNMMLJ-YSOARWBDSA-N	38384983, 36090793, 34142589	1	3	0.0084217618325753	ototoxic
121491649	5-fluoro-adb, (s)-	methyl (2S)-2-[[1-(5-fluoropentyl)indazole-3-carbonyl]amino]-3,3-dimethylbutanoate	PWEKNGSNNAKWBL-QGZVFWFLSA-N	34921326	1	1	0.0084217618325753	ototoxic
121494106	Transforming growth factor alpha (human)	(4S)-4-[[(4R,7S,10S,16S,19S,25S,28S,31R)-31-[[(2S)-2-[[(1R,6R,9S,12S,18S,21S,24S,27S,30S,33S,36S,39S,42R,47R,53S,56S,59S,62S,65S,68S,71S,76S,79S,85S)-47-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-methylbutanoyl]amino]-3-methylbutanoyl]amino]-3-hydroxypropanoyl]amino]-3-(1H-imidazol-4-yl)propanoyl]amino]-3-phenylpropanoyl]amino]-4-oxobutanoyl]amino]-3-carboxypropanoyl]amino]-18-(4-aminobutyl)-27,68-bis(3-amino-3-oxopropyl)-36,71,76-tribenzyl-39-(3-carbamimidamidopropyl)-24-(2-carboxyethyl)-21,56-bis(carboxymethyl)-65,85-bis[(1R)-1-hydroxyethyl]-59-(hydroxymethyl)-62,79-bis(1H-imidazol-4-ylmethyl)-9-methyl-33-(2-methylpropyl)-8,11,17,20,23,26,29,32,35,38,41,48,54,57,60,63,66,69,72,74,77,80,83,86-tetracosaoxo-30-propan-2-yl-3,4,44,45-tetrathia-7,10,16,19,22,25,28,31,34,37,40,49,55,58,61,64,67,70,73,75,78,81,84,87-tetracosazatetracyclo[40.31.14.012,16.049,53]heptaoctacontane-6-carbonyl]amino]-3-methylbutanoyl]amino]-7-(3-carbamimidamidopropyl)-25-(hydroxymethyl)-19-[(4-hydroxyphenyl)methyl]-28-(1H-imidazol-4-ylmethyl)-10-methyl-6,9,12,15,18,21,24,27,30-nonaoxo-16-propan-2-yl-1,2-dithia-5,8,11,14,17,20,23,26,29-nonazacyclodotriacontane-4-carbonyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-3-carboxy-1-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-imidazol-4-yl)-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	NMWKYTGJWUAZPZ-WWHBDHEGSA-N	9581394, 9263032	-2	2	-0.0168435236651507	otoprotective
121513887	1239262-36-2	trans-(1R,2S)-2-(3,5-difluoro-2-phenylmethoxyphenyl)cyclopropan-1-amine;hydrochloride	CTSUZAFTJVLOIX-SBKWZQTDSA-N	41565046, 26011390	-2	2	-0.0168435236651507	otoprotective
122428084	1973494-16-4	(1R)-1-(1-isoquinolin-5-ylsulfonylpiperidin-4-yl)ethanamine	MGLIYKZFLDTAMW-GFCCVEGCSA-N	40627117	1	1	0.0084217618325753	ototoxic
122445050	Orc-13661	(1R,8S)-4-[(4-chlorophenyl)carbamoylamino]-11-methyl-5-thia-11-azatricyclo[6.2.1.02,6]undeca-2(6),3-diene-3-carboxamide	DAHGONXBHYVOPI-NWDGAFQWSA-N	35923755, 33084473, 31391343	-3	3	-0.0252652854977261	otoprotective
122669401	Lly-283	(2R,3R,4S,5R)-2-(4-aminopyrrolo[2,3-d]pyrimidin-7-yl)-5-[(R)-hydroxy(phenyl)methyl]oxolane-3,4-diol	WWOOWAHTEXIWBO-QFRSUPTLSA-N	34997776	-1	1	-0.0084217618325753	otoprotective
124219522	Dtxsid001017373	6,7-dimethoxy-2-(4-methyl-1,4-diazepan-1-yl)-N-(1-phenylpiperidin-4-yl)quinazolin-4-amine	SLAFNCBTTNAGAV-UHFFFAOYSA-N	37181652, 23429292	-2	2	-0.0168435236651507	otoprotective
126456119	Lactotransferrin	(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2R)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[(2S)-2-[[[(2S)-1-[(2S)-2-[[2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2R)-2-[[(2S)-6-amino-2-[[(2S)-2-amino-1-hydroxy-3-phenylpropylidene]amino]-1-hydroxyhexylidene]amino]-1-hydroxy-3-sulfanylpropylidene]amino]-5-carbamimidamido-1-hydroxypentylidene]amino]-5-carbamimidamido-1-hydroxypentylidene]amino]-1-hydroxy-3-(1H-indol-3-yl)propylidene]amino]-1,5-dihydroxy-5-iminopentylidene]amino]-1-hydroxy-3-(1H-indol-3-yl)propylidene]amino]-5-carbamimidamido-1-hydroxypentylidene]amino]-1-hydroxy-4-methylsulfanylbutylidene]amino]-1-hydroxyhexylidene]amino]-1-hydroxyhexylidene]amino]-1-hydroxy-4-methylpentylidene]amino]-1-hydroxyethylidene]amino]propanoyl]pyrrolidin-2-yl]-hydroxymethylidene]amino]-1,3-dihydroxypropylidene]amino]-1-hydroxy-3-methylpentylidene]amino]-1,3-dihydroxybutylidene]amino]-1-hydroxy-3-sulfanylpropylidene]amino]-1-hydroxy-3-methylbutylidene]amino]-5-carbamimidamido-1-hydroxypentylidene]amino]-5-carbamimidamido-1-hydroxypentylidene]amino]-1-hydroxypropylidene]amino]-3-phenylpropanoic acid	CSSYQJWUGATIHM-IKGCZBKSSA-N	41874073	-1	1	-0.0084217618325753	otoprotective
126961754	Opioids	(4R,4aS,7aR,12bS)-4a-hydroxy-9-methoxy-3-methyl-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one;ethyl 1-methyl-4-phenylpiperidine-4-carboxylate;N-phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]propanamide	BWFZGLIDGVJKML-ACOWMKLESA-N	42050177, 41035718, 39598601, 37284927, 35754070, 35128730, 35106226, 33809736, 34592049, 33945371, 31239650, 29779793, 26893579, 27247931, 15661570	15	15	0.126326427488631	ototoxic
129010512	Dihexa	(2S,3S)-N-(6-amino-6-oxohexyl)-2-[[(2S)-2-(hexanoylamino)-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanamide	XEUVNVNAVKZSPT-JTJYXVOQSA-N	25674052	-1	1	-0.0084217618325753	otoprotective
129103609	Selitrectinib	(6R,15R)-9-fluoro-15-methyl-2,11,16,20,21,24-hexazapentacyclo[16.5.2.02,6.07,12.021,25]pentacosa-1(24),7(12),8,10,18(25),19,22-heptaen-17-one	OEBIHOVSAMBXIB-SJKOYZFVSA-N	35334340	1	1	0.0084217618325753	ototoxic
129116690	2097416-76-5	(6R)-7-[(3,4-difluorophenyl)methyl]-6-(methoxymethyl)-2-[5-methyl-2-[(2-methylpyrazol-3-yl)amino]pyrimidin-4-yl]-5,6-dihydroimidazo[1,2-a]pyrazin-8-one	HVIGNZUDBVLTLU-MRXNPFEDSA-N	38928015	-1	1	-0.0084217618325753	otoprotective
131750197	Lipofundin s	2-[[3-hexadecanoyloxy-2-[(E)-octadec-9-enoyl]oxypropoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium;(9Z,12Z)-octadeca-9,12-dienoic acid	ZACMUBKIFQNSDT-GAUHYDFOSA-O	20937727	-1	1	-0.0084217618325753	otoprotective
131801108	(r)-azasetron besylate	N-[(3R)-1-azabicyclo[2.2.2]octan-3-yl]-6-chloro-4-methyl-3-oxo-1,4-benzoxazine-8-carboxamide;benzenesulfonic acid	GFVBDLIBPSGFDL-ZOWNYOTGSA-N	30570608, 28796092	-2	2	-0.0168435236651507	otoprotective
132472080	Pertussis toxin	(4S)-4-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S,3S)-2-[[2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S)-2-[[(2S)-4-amino-2-[[(2S)-2-[[(2S)-6-amino-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-5-amino-2-[[(2S)-2-amino-4-methylsulfanylbutanoyl]amino]-5-oxopentanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]amino]hexanoyl]amino]propanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxypropanoyl]amino]hexanoyl]amino]-3-phenylpropanoyl]amino]-3-methylpentanoyl]amino]acetyl]amino]-3-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-carboxybutanoyl]amino]-5-carbamimidamidopentanoyl]amino]-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]-3-carboxypropanoyl]amino]acetyl]amino]-5-carbamimidamidopentanoyl]amino]-5-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[[2-[[(2S)-1-[(2S)-2-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(1S)-1-carboxy-2-hydroxyethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-3-phenylpropan-2-yl]amino]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid	IBPFGHGOWHUTBX-KVRUEJFCSA-N	8040088	1	1	0.0084217618325753	ototoxic
132598553	Refchem:53344	azaniumylboranuide	PJYXJGDRFASJSB-UHFFFAOYSA-N	37503854	-1	1	-0.0084217618325753	otoprotective
133065662	Antibiotic 8327a	(1S,2R,19R,22R,34S,37R,40R,52S)-2-[(2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-amino-5,15-dichloro-64-[(2S,3R,4R,5S,6R)-3-(decanoylamino)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-26,31,44,49-tetrahydroxy-21,35,38,54,56,59-hexaoxo-47-[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,28-trioxa-20,36,39,53,55,58-hexazaundecacyclo[38.14.2.23,6.214,17.219,34.18,12.123,27.129,33.141,45.010,37.046,51]hexahexaconta-3,5,8,10,12(64),14,16,23(61),24,26,29(60),30,32,41(57),42,44,46(51),47,49,62,65-henicosaene-52-carboxylic acid	BJNLLBUOHPVGFT-CAYRISATSA-N	36943624, 32326261, 30256208, 24771351, 15112975, 12176262, 7775615, 2146108, 2527483, 2966729, 2977108, 2965121, 2950960	13	13	0.10948290382348	ototoxic
133082079	Peptide pacap	(3S)-4-[[2-[[(2S,3S)-1-[[(2S)-1-[[(2S,3R)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[2-[[(2S)-6-amino-1-[[2-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-4-amino-1-[[(2S)-1,6-diamino-1-oxohexan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-1-oxohexan-2-yl]amino]-2-oxoethyl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methylsulfanyl-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-2-oxoethyl]amino]-3-[[(2S)-2-[[(2S)-2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-oxobutanoic acid	SIOKKMOWMDCVKB-RGBLINGASA-N	19969027	-1	1	-0.0084217618325753	otoprotective
133126676	62031-54-3	(2R)-N-[(2R)-1-[[(2R)-6-amino-1-[[(2R)-6-amino-1-[(2R)-2-(hydroxymethyl)pyrrolidin-1-yl]-1-oxohexan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]-2-[[2-[[(2R)-2-[[(2R)-1-[(2R)-2-[[(2R)-4-amino-2-[[(2R)-2-amino-3-phenylpropanoyl]amino]-4-oxobutanoyl]amino]-4-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-4-methylpentanoyl]amino]acetyl]amino]butanediamide	MSJSNXQCIRMHFJ-WIRNGOBFSA-N	10842602, 9926853	-2	2	-0.0168435236651507	otoprotective
135398513	Acyclovir	2-amino-9-(2-hydroxyethoxymethyl)-1H-purin-6-one	MKUXAQIIEYXACX-UHFFFAOYSA-N	39525440, 32819263, 30701119	3	3	0.0252652854977261	ototoxic
135398658	Folic acid	(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N	31347504, 28487633, 30640074, 25875282	-4	4	-0.0336870473303015	otoprotective
135398661	3-methyladenine	3-methyl-7H-purin-6-imine	ZPBYVFQJHWLTFB-UHFFFAOYSA-N	33084473, 31830441	-2	2	-0.0168435236651507	otoprotective
135398671	Celiomycin	(3S)-3,6-diamino-N-[(3S,6Z,9S,12S,15S)-3-[(4R,6S)-2-amino-6-hydroxy-1,4,5,6-tetrahydropyrimidin-4-yl]-6-[(carbamoylamino)methylidene]-9,12-bis(hydroxymethyl)-2,5,8,11,14-pentaoxo-1,4,7,10,13-pentazacyclohexadec-15-yl]hexanamide	GXFAIFRPOKBQRV-GHXCTMGLSA-N	21768509, 3547005, 6175163, 7342284	4	4	0.0336870473303015	ototoxic
135398735	Rifampicin	[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate	JQXXHWHPUNPDRT-WLSIYKJHSA-N	8164024	-1	1	-0.0084217618325753	otoprotective
135398737	Clozapine	3-chloro-6-(4-methylpiperazin-1-yl)-11H-benzo[b][1,4]benzodiazepine	QZUDBNBUXVUHMW-UHFFFAOYSA-N	38406784, 35695641, 34676369, 34392505, 33290433, 32061077, 28361822, 20581795, 15206664, 11163780, 7537287, 8078987	12	12	0.101061141990905	ototoxic
135398739	Didanosine	9-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one	BXZVVICBKDXVGW-NKWVEPMBSA-N	25860625, 10929917	2	2	0.0168435236651507	ototoxic
135398740	Ganciclovir	2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one	IRSCQMHQWWYFCW-UHFFFAOYSA-N	28733760, 27627852, 27260855, 23291847, 20232081, 18588736	6	6	0.0505305709954523	ototoxic
135398742	Valacyclovir	2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]ethyl (2S)-2-amino-3-methylbutanoate	HDOVUKNUBWVHOX-QMMMGPOBSA-N	37576350	1	1	0.0084217618325753	ototoxic
135398744	Sildenafil	5-[2-ethoxy-5-(4-methylpiperazin-1-yl)sulfonylphenyl]-1-methyl-3-propyl-6H-pyrazolo[4,5-d]pyrimidin-7-one	BNRNXUUZRGQAQC-UHFFFAOYSA-N	38949065, 40093470, 38222901, 35546827, 28884903, 29275134, 29289554, 28719717, 24924314, 23756362, 21520123, 19735356, 18827368, 17522570, 12407937, 10096370, 10569554	17	17	0.143169951153781	ototoxic
135398745	Olanzapine	2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine	KVWDHTXUZHCGIO-UHFFFAOYSA-N	38998877, 40583941, 35996119, 35695641, 35276079, 32740273, 25097292, 22086757, 12640211, 10327902	8	10	0.067374094660603	ototoxic
135400189	Vardenafil	2-[2-ethoxy-5-(4-ethylpiperazin-1-yl)sulfonylphenyl]-5-methyl-7-propyl-3H-imidazo[5,1-f][1,2,4]triazin-4-one	SECKRCOLJRRGGV-UHFFFAOYSA-N	40093470, 35546827, 28719717, 19735356	4	4	0.0336870473303015	ototoxic
135401907	Allopurinol	1,5-dihydropyrazolo[5,4-d]pyrimidin-4-one	OFCNXPDARWKPPY-UHFFFAOYSA-N	37711004, 30686265, 16014323, 15721563, 9007033	-3	5	-0.0252652854977261	otoprotective
135402057	Noc-5	(Z)-[3-aminopropyl(propan-2-yl)amino]-hydroxyimino-oxidoazanium	MTIRIKBRVALRPJ-NTMALXAHSA-N	15513503, 9879394	2	2	0.0168435236651507	ototoxic
135403647	Leucovorin calcium	calcium (2S)-2-[[4-[(2-amino-5-formyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioate	KVUAALJSMIVURS-ZEDZUCNESA-L	19242388	1	1	0.0084217618325753	ototoxic
135403648	Folinic acid	(2S)-2-[[4-[(2-amino-5-formyl-4-oxo-3,6,7,8-tetrahydropteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid	VVIAGPKUTFNRDU-ABLWVSNPSA-N	35353852	-1	1	-0.0084217618325753	otoprotective
135405876	Vitamin b-11	(2R)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid	OVBPIULPVIDEAO-GFCCVEGCSA-N	35106226, 22424391	-2	2	-0.0168435236651507	otoprotective
135409400	Anagrelide	6,7-dichloro-3,5-dihydro-1H-imidazo[2,1-b]quinazolin-2-one	OTBXOEAOVRKTNQ-UHFFFAOYSA-N	12096354	1	1	0.0084217618325753	ototoxic
135410875	Pemetrexed	(2S)-2-[[4-[2-(2-amino-4-oxo-3,7-dihydropyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzoyl]amino]pentanedioic acid	WBXPDJSOTKVWSJ-ZDUSSCGKSA-N	31649536	1	1	0.0084217618325753	ototoxic
135413511	Tirapazamine	1,4-dioxido-1,2,4-benzotriazine-1,4-diium-3-amine	ORYDPOVDJJZGHQ-UHFFFAOYSA-N	20606530, 15084615, 11459995, 11196153, 9137522, 9815534	6	6	0.0505305709954523	ototoxic
135413523	Sildenafil citrate	5-[2-ethoxy-5-(4-methylpiperazin-1-yl)sulfonylphenyl]-1-methyl-3-propyl-6H-pyrazolo[4,5-d]pyrimidin-7-one;2-hydroxypropane-1,2,3-tricarboxylic acid	DEIYFTQMQPDXOT-UHFFFAOYSA-N	40776979, 24244454, 10688087	3	3	0.0252652854977261	ototoxic
135413535	Valganciclovir	[2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]-3-hydroxypropyl] (2S)-2-amino-3-methylbutanoate	WPVFJKSGQUFQAP-GKAPJAKFSA-N	37508743, 32127242, 28733760, 23291847, 20232081	5	5	0.0421088091628769	ototoxic
135413553	Etifoxine	6-chloro-N-ethyl-4-methyl-4-phenyl-1H-3,1-benzoxazin-2-imine	IBYCYJFUEJQSMK-UHFFFAOYSA-N	38976049	-1	1	-0.0084217618325753	otoprotective
135415867	Azilsartan	2-ethoxy-3-[[4-[2-(5-oxo-4H-1,2,4-oxadiazol-3-yl)phenyl]phenyl]methyl]benzimidazole-4-carboxylic acid	KGSXMPPBFPAXLY-UHFFFAOYSA-N	38450178	-1	1	-0.0084217618325753	otoprotective
135419186	8-bromo-cgmp	9-[(4aR,6R,7R,7aS)-2,7-dihydroxy-2-oxo-4a,6,7,7a-tetrahydro-4H-furo[3,2-d][1,3,2]dioxaphosphinin-6-yl]-2-amino-8-bromo-1H-purin-6-one	YUFCOOWNNHGGOD-UMMCILCDSA-N	11007311	-1	1	-0.0084217618325753	otoprotective
135423438	Nintedanib	methyl 2-hydroxy-3-[N-[4-[methyl-[2-(4-methylpiperazin-1-yl)acetyl]amino]phenyl]-C-phenylcarbonimidoyl]-1H-indole-6-carboxylate	CPMDPSXJELVGJG-UHFFFAOYSA-N	34354919	1	1	0.0084217618325753	ototoxic
135444627	Asoxime chloride	1-[[2-[(E)-hydroxyiminomethyl]pyridin-1-ium-1-yl]methoxymethyl]pyridin-1-ium-4-carboxamide dichloride	QELSIJXWEROXOE-UHFFFAOYSA-N	20816720	-1	1	-0.0084217618325753	otoprotective
135449332	Eltrombopag	3-[3-[[2-(3,4-dimethylphenyl)-5-methyl-3-oxo-1H-pyrazol-4-yl]diazenyl]-2-hydroxyphenyl]benzoic acid	SVOQIEJWJCQGDQ-UHFFFAOYSA-N	39663583, 34715450	0	2	0.0	undetermined
135469150	Euk-207	13,16,19,22-tetraoxa-3,6-diazatricyclo[21.3.1.18,12]octacosa-1(27),2,6,8(28),9,11,23,25-octaene-27,28-diol	IJRRNMCPHVFFMW-UHFFFAOYSA-N	30693443	-1	1	-0.0084217618325753	otoprotective
135532295	Pobn	N-tert-butyl-1-(1-oxidopyridin-1-ium-4-yl)methanimine oxide	RNRMWTCECDHNQU-WQLSENKSSA-N	11744287	-1	1	-0.0084217618325753	otoprotective
135565923	Repotrectinib	(3R,11S)-6-fluoro-3,11-dimethyl-10-oxa-2,13,17,18,21-pentazatetracyclo[13.5.2.04,9.018,22]docosa-1(21),4(9),5,7,15(22),16,19-heptaen-14-one	FIKPXCOQUIZNHB-WDEREUQCSA-N	35334340	1	1	0.0084217618325753	ototoxic
135566032	Olanzapine pamoate	4-[(3-carboxy-2-hydroxynaphthalen-1-yl)methyl]-3-hydroxynaphthalene-2-carboxylic acid;2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine;hydrate	ZIMCQJVMPKQQPB-UHFFFAOYSA-N	18973393	1	1	0.0084217618325753	ototoxic
135735917	Liproxstatin-1	N-[(3-chlorophenyl)methyl]spiro[1,4-dihydroquinoxaline-3,4'-piperidine]-2-imine	YAFQFNOUYXZVPZ-UHFFFAOYSA-N	33343803	-1	1	-0.0084217618325753	otoprotective
135959571	Nitro-l-arginine methyl ester	methyl (2S)-2-amino-5-[[(Z)-N'-nitrocarbamimidoyl]amino]pentanoate	KCWZGJVSDFYRIX-YFKPBYRVSA-N	16298782	-1	1	-0.0084217618325753	otoprotective
137142885	1883602-21-8	2-[3-[(5-cyano-6-oxo-4-thiophen-2-yl-1H-pyrimidin-2-yl)sulfanylmethyl]phenyl]acetic acid	RJQYGCGMQYVVIB-UHFFFAOYSA-N	34089817	-1	1	-0.0084217618325753	otoprotective
